PuzzleId,FEN,Moves,Rating,Themes,SAN
0Hnar,3r1b1r/ppk5/2p4p/2n1p1p1/2P1N1P1/3P4/PP1B1PP1/R4RK1 w - - 1 19,b2b4 c5e4 d3e4 d8d2,1294,capturingdefender crushing middlegame short,b4 Nxe4 dxe4 Rxd2
0XTvd,5k1b/7p/1p1pB1pP/p1pPn1P1/P1P1K3/1P4B1/8/8 b - - 8 47,e5f7 e6f7 f8f7 g3d6,1295,advantage capturingdefender endgame master short,Nf7 Bxf7 Kxf7 Bxd6
0XO3D,1r2r1k1/4qpbp/3p2p1/p1pBP3/8/1PB1Q1P1/P1P2P1P/4R1K1 w - - 0 20,e5d6 e7e3 f2e3 g7c3,1305,capturingdefender crushing middlegame short,exd6 Qxe3 fxe3 Bxc3
0VmQK,6qk/2p5/R1n3rp/1p2p3/1P1r4/3PQ1PP/2P2P2/5RK1 b - - 1 31,g8c8 a6c6 g6c6 e3e5 h8g8 e5d4,1310,advantage capturingdefender exposedking fork long middlegame,Qc8 Rxc6 Rxc6 Qxe5+ Kg8 Qxd4
0jYd0,3rr2k/pb3qbp/1p4p1/2pPp3/2Q1N3/1P3N1P/P2R1PP1/3R2K1 w - - 9 25,d5d6 f7c4 b3c4 b7e4,1310,capturingdefender crushing middlegame short,d6 Qxc4 bxc4 Bxe4
0ky3W,7r/r3Q3/1kp5/q6p/7P/P2P1N2/1PP2PP1/2KRR3 w - - 1 25,b2b4 a5a3 c1d2 a7e7 e1e7 a3b4 d2e2 b4e7,1312,advantage attraction capturingdefender fork middlegame verylong,b4 Qxa3+ Kd2 Rxe7 Rxe7 Qxb4+ Ke2 Qxe7+
033ej,5k2/6pp/p5p1/1r2N3/1P5n/2P2P2/P4P1P/4R1K1 w - - 1 35,a2a3 b5e5 e1e5 h4f3 g1f1 f3e5,1314,advantage attraction capturingdefender endgame fork long,a3 Rxe5 Rxe5 Nxf3+ Kf1 Nxe5
0XAnh,r1bq1rk1/ppp1pp1p/1n3bp1/3p4/2BPP3/2P1Q2N/PP1N1PPP/R3K2R w KQ - 0 12,e4d5 b6c4 d2c4 d8d5,1315,capturingdefender crushing intermezzo middlegame short,exd5 Nxc4 Nxc4 Qxd5
00Bp0,1r2kr2/pp3p1p/2b1pn2/4N3/2P5/1N1B4/P3KP1P/6R1 b - - 4 21,f6e4 e5c6 b7c6 d3e4,1320,advantage capturingdefender middlegame short,Ne4 Nxc6 bxc6 Bxe4
0MTXZ,2k5/1pp4p/p7/b2r1p2/2R4N/3rP1P1/R4PKP/8 b - - 1 27,d3c3 a2a5 d5a5 c4c3,1321,advantage capturingdefender endgame short,Rc3 Rxa5 Rxa5 Rxc3
0H9UW,r2q1rk1/ppb3pp/2p1p3/8/3P4/5NP1/P1Q3PP/R3R1K1 w - - 0 21,e1e6 f8f3 g2f3 d8d4 g1g2 d4a1,1322,capturingdefender crushing fork long middlegame,Rxe6 Rxf3 gxf3 Qxd4+ Kg2 Qxa1
0BHaA,2rq1rk1/3b1pp1/p2p3p/1p1B4/4PQn1/2N5/PPP3P1/2K2R1R b - - 2 24,d7e6 d5e6 f7e6 f4g4 d8g5 g4g5,1322,advantage capturingdefender long middlegame,Be6 Bxe6 fxe6 Qxg4 Qg5+ Qxg5
0EoNH,r3kb1r/1p2n2p/2q5/6pQ/p2PbN2/2P5/PB4PP/R3R1K1 b kq - 1 23,e7g6 f4g6 h7g6 h5h8,1323,advantage capturingdefender middlegame short,Ng6 Nxg6 hxg6 Qxh8
0EPEd,5rk1/2q2pp1/r3pn1p/2p5/PnQ5/4PN1P/3N1PP1/RR4K1 b - - 1 21,f8c8 b1b4 c5b4 c4a6,1324,capturingdefender crushing middlegame short,Rc8 Rxb4 cxb4 Qxa6
0CaIb,4rr1k/pp1q3p/3p4/2pP2Q1/5BP1/PP3P2/8/R5K1 b - - 0 32,d7e7 g5e7 e8e7 f4d6,1324,advantage capturingdefender endgame short,Qe7 Qxe7 Rxe7 Bxd6
00SyL,1rb2rk1/4bppp/p1n1p3/1p1qP3/7N/P5P1/1PQ2PBP/R1B2RK1 b - - 1 15,d5c5 c2c5 e7c5 g2c6,1324,capturingdefender crushing opening short,Qc5 Qxc5 Bxc5 Bxc6
04MUq,r4rk1/1bpn1pb1/1p3qpp/p2Pp3/P3P3/1Q3N2/3N1PPP/1BR2RK1 b - - 1 21,d7c5 c1c5 b6c5 b3b7,1324,advantage capturingdefender middlegame short,Nc5 Rxc5 bxc5 Qxb7
0cQPU,r2q2kr/ppp3pp/2np4/2b1p3/4P1b1/3P1N2/PPP2PPP/RNBQ1RK1 w - - 2 8,c1g5 g4f3 d1f3 d8g5,1328,advantage capturingdefender opening short,Bg5 Bxf3 Qxf3 Qxg5
0V7XB,3qr1k1/2p1bpp1/5n1p/1Q2B3/2P5/3P3P/5P2/1B1K2R1 b - - 2 26,e7d6 e5f6 d8f6 b5e8,1328,advantage capturingdefender middlegame pin short,Bd6 Bxf6 Qxf6 Qxe8+
0h4UP,rn2k2r/1pp2ppp/p2bpn2/7q/3P2b1/2N2N1P/PPPBBPP1/R2Q1RK1 w kq - 0 10,d2g5 g4f3 e2f3 h5g5 f3b7 a8a7,1331,capturingdefender crushing long opening,Bg5 Bxf3 Bxf3 Qxg5 Bxb7 Ra7
0cfu7,3r4/p1p1k3/1p2p3/n1p4p/2P5/PP2KN1P/5PP1/R7 w - - 0 26,f3d2 d8d2 e3d2 a5b3 d2c2 b3a1,1332,advantage attraction capturingdefender endgame exposedking fork long,Nd2 Rxd2 Kxd2 Nxb3+ Kc2 Nxa1+
028i6,r4rk1/p4ppp/b4b2/3q4/8/P3P2P/R1PNNPP1/3Q1RK1 w - - 2 18,d2b3 d5d1 f1d1 a6e2,1332,capturingdefender crushing middlegame short,Nb3 Qxd1 Rxd1 Bxe2
01XK2,3r1rk1/pp3pp1/2p2b1p/4p3/4Pnb1/2P2NN1/PP2BPK1/R1B1R3 w - - 2 19,g2h2 f4e2 g3e2 g4f3,1339,advantage capturingdefender middlegame short,Kh2 Nxe2 Nxe2 Bxf3
0PrZM,1r4k1/pN2Rppp/8/3n4/1B1p4/1P1P4/2r2PPP/5RK1 w - - 3 25,f1e1 d5e7 b4e7 b8b7,1340,advantage capturingdefender middlegame short,Rfe1 Nxe7 Bxe7 Rxb7
0DRqa,r2qkb1r/pp3ppp/2n1p1n1/3p4/3P1Bb1/2PB1N2/PP3PPP/RN1Q1RK1 w kq - 4 9,f4g5 g4f3 d1f3 d8g5,1342,capturingdefender crushing opening short,Bg5 Bxf3 Qxf3 Qxg5
0AInO,r2qkbnr/pp3ppp/2n1p3/3p3b/3P4/2PB1N1P/PP3PP1/RNBQK2R w KQkq - 1 8,c1g5 h5f3 d1f3 d8g5,1343,advantage capturingdefender opening short,Bg5 Bxf3 Qxf3 Qxg5
0ol8r,r1b1kb1r/pp1n1ppp/2p1pn2/q5B1/3PN3/3Q4/PPP2PPP/2KR1BNR w kq - 2 8,c1b1 f6e4 d3e4 a5g5,1350,advantage capturingdefender opening short,Kb1 Nxe4 Qxe4 Qxg5
0JTkd,r2qrbk1/1pp2ppp/p1np1n2/8/2BPN3/5P2/PPPB1QPP/2KR3R w - - 2 15,d2g5 f6e4 f3e4 d8g5,1351,capturingdefender crushing discoveredattack middlegame short,Bg5 Nxe4 fxe4 Qxg5+
0fNNC,5r1k/2R1Q1bp/p5p1/4q3/1P6/6P1/3R1PK1/8 w - - 5 35,d2d8 e5e7 c7e7 f8d8,1355,advantage capturingdefender endgame master short,Rd8 Qxe7 Rxe7 Rxd8
0aDyQ,2b3k1/p3b1pp/4pn2/1B1pB3/N3p3/1P2P2P/P4PP1/6K1 b - - 1 25,c8d7 e5f6 e7f6 b5d7,1355,advantage capturingdefender endgame short,Bd7 Bxf6 Bxf6 Bxd7
0EXhU,r1b2k1r/pp4pp/2pq4/3B2B1/3Q4/8/P4PPP/4R1K1 b - - 1 18,c6d5 g5e7 d6e7 e1e7 f8e7 d4g7 e7d6 g7h8,1355,advantage attraction capturingdefender fork middlegame verylong,cxd5 Be7+ Qxe7 Rxe7 Kxe7 Qxg7+ Kd6 Qxh8
0UIps,r1b2rk1/1pp4p/p5pQ/3p1p2/PP1N4/1q2P3/6PP/2R2R1K b - - 3 24,b3b4 c1c7 f8f7 c7f7 g8f7 h6h7,1357,attraction capturingdefender crushing kingsideattack long middlegame,Qxb4 Rxc7 Rf7 Rxf7 Kxf7 Qxh7+
05fpr,r1bqnrk1/pp1p1pbp/2n1p1p1/4P3/2BN4/2N4P/PPP2PP1/R1BQR1K1 b - - 0 10,g7e5 d4c6 b7c6 e1e5,1361,advantage capturingdefender intermezzo opening short,Bxe5 Nxc6 bxc6 Rxe5
0RcP9,r4rk1/pp1n1ppp/2n5/2q3B1/P1B3b1/5N2/1PQ2PPP/R3R1K1 w - - 6 16,a1d1 g4f3 d1d7 c5g5,1361,capturingdefender crushing middlegame pin short,Rad1 Bxf3 Rxd7 Qxg5
03CF0,r2qr1k1/p1p1bpBp/2pp1n2/5b2/4P2P/6Q1/PPP2PP1/RN2K2R b KQ - 1 12,f5g4 g7f6 e7f6 g3g4,1366,capturingdefender equality kingsideattack opening pin short,Bg4 Bxf6 Bxf6 Qxg4+
