PuzzleId,FEN,Moves,Rating,Themes,SAN
0MJ6I,2rq1r1k/1b3ppp/p2p1R2/1p2p2N/3nP1Q1/P1N5/BPP3PP/R5K1 b - - 0 19,g7f6 g4g7,807,master mastervsmaster mate matein1 middlegame onemove,gxf6 Qg7#
0kXmL,8/p5kp/bp1NPpp1/8/2r5/4P3/P1r3PP/3RR1K1 b - - 0 31,c4c7 d6e8 g7f8 e8c7,808,crushing endgame fork master mastervsmaster short,Rc7 Ne8+ Kf8 Nxc7
0DCpr,6k1/6P1/4PPK1/2r5/8/8/8/8 b - - 2 61,c5c7 f6f7 c7f7 e6f7,811,advancedpawn endgame master mastervsmaster mate matein2 rookendgame short,Rc7 f7+ Rxf7 exf7#
0F6so,6k1/5p2/4qPpQ/p5P1/P7/1Pp5/K7/8 b - - 0 53,e6e1 h6g7,811,endgame master mastervsmaster mate matein1 onemove queenendgame,Qe1 Qg7#
0RrEd,3Q4/pp5p/2p3nk/5p2/2P1p2P/1P2P1K1/P4PN1/q7 b - - 6 35,a1g7 d8g5,812,endgame master mastervsmaster mate matein1 onemove,Qg7 Qg5#
0caSa,8/8/3pN1n1/5n1k/7p/8/2PK4/7R w - - 6 42,d2e2 f5g3 e2f3 g3h1,813,crushing endgame fork master mastervsmaster short,Ke2 Ng3+ Kf3 Nxh1
09yh3,8/4npk1/4b3/R3K2P/6P1/8/8/8 w - - 5 50,g4g5 e7c6 e5e4 c6a5,817,crushing endgame fork master mastervsmaster short,g5 Nc6+ Ke4 Nxa5
0Qt6i,6b1/Pk5p/5p1P/3pp3/4B1P1/4PP2/5K2/8 w - - 0 41,f2g3 d5e4 a7a8q b7a8,818,bishopendgame crushing endgame master mastervsmaster short,Kg3 dxe4 a8=Q+ Kxa8
0a0ej,1r3rk1/1pR3p1/p2p3p/3PpNqn/P3Pn2/1Q4NP/1P3PP1/4R1K1 w - - 5 24,g3h5 g5g2,819,kingsideattack master mastervsmaster mate matein1 middlegame onemove,Nxh5 Qxg2#
08jy3,8/p1R1ppkp/b5p1/8/8/5BP1/Pr2PP1P/6K1 b - - 3 21,g7f6 c7c6 f6g7 c6a6,819,advantage endgame fork master mastervsmaster short,Kf6 Rc6+ Kg7 Rxa6
0NumD,4r1kr/1Qp2p1p/2q3bB/4bp2/4N3/5P2/PPP3PP/3RR1K1 b - - 0 21,c6b7 e4f6 e5f6 e1e8,824,discoveredattack kingsideattack master mastervsmaster mate matein2 middlegame short,Qxb7 Nf6+ Bxf6 Rxe8#
0VwWg,8/p1k5/8/2P3K1/P1R2p2/7r/5P2/8 w - - 0 45,g5f4 h3h4 f4e5 h4c4,828,crushing endgame master mastervsmaster rookendgame short skewer,Kxf4 Rh4+ Ke5 Rxc4
031GC,4k3/4bpp1/1p2b3/3pPpr1/1Pq2N2/1Rn5/P1Q2P1P/2B2RK1 w - - 2 30,g1h1 c4f1,828,hangingpiece kingsideattack master mastervsmaster mate matein1 middlegame onemove,Kh1 Qxf1#
0PSgv,4r3/6P1/8/8/P7/3k4/P1p3RK/8 w - - 1 64,g7g8q e8g8 g2g8 c2c1q,833,advancedpawn crushing endgame master mastervsmaster promotion short,g8=Q Rxg8 Rxg8 c1=Q
0QF7B,6k1/1p3p2/p1p3pp/4p2K/4P3/1PQ1BPqP/P5P1/3R4 w - - 0 37,h5h6 g3h4,835,endgame master mastervsmaster mate matein1 onemove,Kxh6 Qh4#
0jJTM,8/N2k3p/1p6/5R2/2p2P2/6P1/r6P/6K1 b - - 0 31,a2a7 f5f7 d7c6 f7a7,842,crushing endgame master mastervsmaster rookendgame short skewer,Rxa7 Rf7+ Kc6 Rxa7
0gZiK,2r2k2/p2pq1bQ/1p2p1R1/4Pp2/8/3B4/PPP2PP1/2K5 b - - 2 23,g7e5 g6g8,845,endgame master mastervsmaster mate matein1 onemove,Bxe5 Rg8#
0EYYs,6k1/2P2p2/3r2p1/1P5p/4P3/2b3P1/3R4/4K3 b - - 0 39,d6d2 c7c8q d2d8 c8c3,845,advancedpawn crushing endgame fork master mastervsmaster promotion short,Rxd2 c8=Q+ Rd8+ Qxc3
0YLEN,r4rk1/b1p2pp1/p2p3p/P3p1q1/2BPPn2/1QP2b2/1P1N1P1N/R1B1R2K w - - 5 20,d2f3 g5g2,847,master mastervsmaster mate matein1 middlegame onemove,Ndxf3 Qg2#
