PuzzleId,FEN,Moves,Rating,Themes,SAN
0d6C7,7r/pp2kpbR/2pp1q2/4pPPR/2P5/3B1P2/PP3P2/2K5 b - - 0 27,h8h7 g5f6 g7f6 h5h7,1111,advantage endgame intermezzo short,Rxh7 gxf6+ Bxf6 Rxh7
0GLvr,r4rk1/pp2ppbp/1q1p1pb1/8/2NnP3/2PB4/PPQ2PPP/4RRK1 w - - 0 16,c4b6 d4c2 d3c2 a7b6,1117,advantage intermezzo middlegame short,Nxb6 Nxc2 Bxc2 axb6
0Np8r,6rk/4R1q1/2p5/1p1p3p/3P2Pb/pPP4P/P4QKN/6N1 b - - 0 42,h4f2 e7g7 g8g7 g2f2,1118,advantage endgame intermezzo short,Bxf2 Rxg7 Rxg7 Kxf2
0j2Q3,r1bqr1k1/ppp2ppp/2n2n2/3N4/1bB1P3/4Q3/PPPB1PPP/2KR2NR b - - 0 9,e8e4 d5f6 d8f6 e3e4,1119,crushing intermezzo kingsideattack opening short,Rxe4 Nxf6+ Qxf6 Qxe4
06Qtv,r1bqk1nr/ppp2p1p/6p1/3pb3/8/2N1PP2/PPP3PP/R2QKBNR w KQkq - 0 8,d1d5 e5c3 b2c3 d8d5,1126,crushing intermezzo opening short,Qxd5 Bxc3+ bxc3 Qxd5
0kFNa,r2qr1k1/1pp2pbp/p2p1np1/3N4/2Q1P3/4B2P/PPP2PP1/3R1RK1 b - - 1 14,e8e4 d5f6 d8f6 c4e4,1129,crushing intermezzo kingsideattack middlegame short,Rxe4 Nxf6+ Qxf6 Qxe4
0Eqto,r2qk1nr/pp2p2p/2n3p1/1B1pb3/8/2N2Q1P/PP3PP1/R1B1K2R w KQkq - 0 12,f3d5 e5c3 b2c3 d8d5,1133,crushing intermezzo middlegame short,Qxd5 Bxc3+ bxc3 Qxd5
0dZI1,3q1rk1/2p1bppp/5n2/p7/8/B2P2P1/2QN1PBP/1r3RK1 w - - 0 21,a3e7 b1f1 d2f1 d8e7,1135,crushing intermezzo middlegame short,Bxe7 Rxf1+ Nxf1 Qxe7
0iGmV,rn2kb1r/pp2pppp/2pq1n2/8/3P1B2/2N2bP1/PPP2P1P/R2QKB1R w KQkq - 0 8,f4d6 f3d1 a1d1 e7d6,1145,advantage intermezzo opening short,Bxd6 Bxd1 Rxd1 exd6
0dTW6,3nr1k1/p1pq1pp1/1p5p/3b4/7Q/2PP1BP1/2P2P1P/R1B3K1 w - - 2 22,f3d5 e8e1 g1g2 d7d5,1150,crushing intermezzo kingsideattack master middlegame short,Bxd5 Re1+ Kg2 Qxd5+
