PuzzleId,FEN,Moves,Rating,Themes,SAN
0Z0jU,3r2k1/5ppp/1n2q3/Q7/1P4b1/P3P3/2K4P/8 b - - 5 40,b6d5 a5d8 e6e8 d8e8,491,endgame hangingpiece mate matein2 short,Nd5 Qxd8+ Qe8 Qxe8#
0kHQ5,3R2k1/p3r1pp/1p6/4ppN1/2P2P2/P5P1/4n2P/7K b - - 1 27,e7e8 d8e8,493,endgame hangingpiece mate matein1 onemove,Re8 Rxe8#
0iV86,5rk1/3n2b1/q2p4/3Pp3/5pp1/1N6/1PP3PP/2BQ1R1K w - - 0 24,d1g4 a6f1,494,hangingpiece master mate matein1 middlegame onemove,Qxg4 Qxf1#
00FHX,2r3k1/5p1p/4pP2/3p3P/8/5P2/p1b3P1/2R3K1 b - - 0 30,c2b1 c1c8,496,endgame hangingpiece mate matein1 onemove,Bb1 Rxc8#
0PPPx,r1b2r2/4bppk/ppp4p/5P2/2q1P1n1/2N3Q1/PPP3PP/R1B2R1K w - - 0 17,g3g4 c4f1,497,hangingpiece kingsideattack mate matein1 middlegame onemove,Qxg4 Qxf1#
0fVfu,3r1r1k/pp4pp/1b6/4p3/1Q2P1q1/8/PPPR2PP/4R2K b - - 2 28,d8d2 b4f8,500,endgame hangingpiece mate matein1 onemove,Rxd2 Qxf8#
0P64b,rn1qr1k1/ppp2ppp/1n3N2/3p4/2P3b1/1P3NP1/P2PQPBP/1R3RK1 b - - 0 15,d8f6 e2e8,502,hangingpiece kingsideattack mate matein1 middlegame onemove,Qxf6 Qxe8#
0I7Xb,4r1k1/pp3ppp/8/3n4/3P4/5K2/Pq4PP/R1B1R3 b - - 5 26,b2a1 e1e8,504,backrankmate endgame hangingpiece mate matein1 onemove,Qxa1 Rxe8#
0gVF0,4r2k/5qpp/8/5Q2/8/4R1PP/5P2/6K1 b - - 0 34,f7f5 e3e8 f5f8 e8f8,505,backrankmate endgame hangingpiece mate matein2 queenrookendgame short,Qxf5 Rxe8+ Qf8 Rxf8#
0Z2bN,4R1qk/5Qpp/b1p2p2/p7/8/8/PPP2BPP/6K1 b - - 0 25,g8e8 f7e8,505,backrankmate endgame hangingpiece mate matein1 onemove,Qxe8 Qxe8#
0HLu9,5bk1/R4pp1/6p1/3p4/3Pn3/1Q3N1P/5PPB/2r3K1 w - - 1 37,f3e1 c1e1,505,hangingpiece mate matein1 middlegame onemove,Ne1 Rxe1#
01aGC,3Q3k/6pp/8/2p1q3/P3p3/3p3P/1rr2PP1/1R3RK1 b - - 3 29,e5e8 d8e8,507,backrankmate endgame hangingpiece mate matein1 onemove,Qe8 Qxe8#
0PpLa,3Q4/2P3pk/4p2p/3p1p2/2q5/5P2/6PP/5R1K w - - 1 43,c7c8q c4f1,509,endgame hangingpiece mate matein1 onemove,c8=Q Qxf1#
04YNB,5r1k/2pq1ppp/p1N1b3/3p4/1Q1Pn3/4P2P/PP3PP1/R3K2R b KQ - 0 18,d7c6 b4f8,511,hangingpiece kingsideattack mate matein1 middlegame onemove,Qxc6 Qxf8#
08IE5,r4k1r/ppp1Rp2/6p1/3P1bQp/5B2/2q5/P4PPP/4R1K1 w - - 6 26,e7c7 c3e1,512,hangingpiece kingsideattack mate matein1 middlegame onemove,Rxc7 Qxe1#
0217e,1rb1k2r/b5p1/p2pPp1p/qp1n4/7N/1P6/P4PPP/R1BQR1K1 w k - 0 19,d1d5 a5e1,514,hangingpiece kingsideattack mate matein1 middlegame onemove,Qxd5 Qxe1#
0pTFA,r1b2r1k/pp4pp/1b6/4pp2/2B1N1P1/8/PPP3P1/R1B2R1K b - - 0 18,f5e4 f1f8,515,backrankmate hangingpiece mate matein1 middlegame onemove,fxe4 Rxf8#
08WFe,2k5/1pr3pp/5p2/8/P2P4/8/1R2nPPP/2R3K1 w - - 4 35,b2e2 c7c1 e2e1 c1e1,519,backrankmate endgame hangingpiece mate matein2 rookendgame short,Rxe2 Rxc1+ Re1 Rxe1#
07OZg,6r1/4kp1p/p3pn1Q/1p1p2B1/5P2/2PP1b1P/PPB1qRKb/RN6 w - - 3 23,g2h2 e2f2,525,hangingpiece mate matein1 middlegame onemove,Kxh2 Qxf2#
0hurH,2r1r3/p4kp1/4Np2/8/N1p5/8/PPP2PPP/4R1K1 w - - 0 27,e6d4 e8e1,525,backrankmate endgame hangingpiece mate matein1 onemove,Nd4 Rxe1#
03Sox,rr4k1/5pp1/7p/3p4/8/5P2/pRB2PKP/B7 b - - 5 37,a8a3 b2b8,526,endgame hangingpiece mate matein1 onemove,Ra3 Rxb8#
0dSMs,r1b4r/pppp2kp/qb4p1/4n1N1/3P4/1BP4Q/P1P3PP/4RR1K w - - 0 18,e1e5 a6f1,526,hangingpiece kingsideattack mate matein1 middlegame onemove,Rxe5 Qxf1#
0QTSx,r4rk1/1ppb1ppp/2n5/p3p2q/7P/2QP4/PPP1NPP1/1K1R1B1R w - - 1 14,e2g3 h5d1,527,hangingpiece mate matein1 middlegame onemove queensideattack,Ng3 Qxd1#
0mLZm,1R4k1/6pp/4pn2/p2pN3/P2P4/4P1P1/2qN1PP1/6K1 b - - 1 30,f6e8 b8e8,528,endgame hangingpiece mate matein1 onemove,Ne8 Rxe8#
0AFf5,1r2kb1r/1p2q2p/p1p3p1/1P1pBp2/P1P5/1Q1P1B2/3P1PPP/RN2R1K1 w k - 1 18,e5b8 e7e1,529,hangingpiece kingsideattack mate matein1 middlegame onemove,Bxb8 Qxe1#
0TiKH,2r5/p7/2BkbP2/5n1p/Q2p2p1/3P4/PP3PPP/2R3K1 w - - 1 28,c6e4 c8c1 a4d1 c1d1,530,backrankmate endgame hangingpiece mate matein2 short,Be4 Rxc1+ Qd1 Rxd1#
