PuzzleId,FEN,Moves,Rating,Themes,SAN
038TX,3r2k1/5ppp/brn1p3/2Q5/8/Rp1q1NB1/3N1PPP/1R4K1 w - - 1 25,c5b6 d3b1 d2b1 d8d1 f3e1 d1e1,1169,backrankmate clearance fork long mate matein3 middlegame sacrifice,Qxb6 Qxb1+ Nxb1 Rd1+ Ne1 Rxe1#
0UakR,4r1k1/pb2n1p1/1pN2p1p/1P1pp3/P7/3Q4/2R2KPP/q2B4 b - - 5 34,a1a4 c6e7 e8e7 c2c8,1173,advantage clearance kingsideattack middlegame short,Qxa4 Nxe7+ Rxe7 Rc8+
0dqCy,8/6rk/p5r1/1p1R1p2/4pP1b/2P3PK/PP2B1R1/8 w - - 0 36,h3h4 g6h6 e2h5 g7g4 h4h3 h6h5,1175,clearance deflection endgame long mate matein3 pin,Kxh4 Rh6+ Bh5 Rg4+ Kh3 Rxh5#
0GSX1,8/1k4pp/1pp1p3/p3P2r/P2Q1P2/6P1/1P6/2R1RK1q w - - 2 32,d4g1 h1f3 g1f2 h5h1,1177,clearance endgame mate matein2 short,Qg1 Qf3+ Qf2 Rh1#
04zl6,2r1rbk1/1n3pp1/2b4p/1p1np2P/1P2N2q/2PQ2N1/1BB2PP1/R3R1K1 b - - 3 24,d5f4 e4f6 g7f6 d3h7,1178,clearance kingsideattack mate matein2 middlegame sacrifice short,Nf4 Nf6+ gxf6 Qh7#
0RX8y,2r2rk1/1b2qpp1/p3p2p/1p1pN3/2nPN3/P3P3/1PQ2PPP/1BR2RK1 b - - 0 21,c4e5 e4f6 g7f6 c2h7,1178,clearance kingsideattack mate matein2 middlegame sacrifice short,Nxe5 Nf6+ gxf6 Qh7#
0CR3L,1k4B1/1b1p4/1p6/5n2/1P2qp2/P4pPp/3Q3P/2R2RK1 w - - 0 33,c1e1 f3f2 d2f2 e4h1,1180,advancedpawn clearance mate matein2 middlegame short,Rce1 f2+ Qxf2 Qh1#
0AjV2,4k3/1p6/p3p3/1P1pN3/3P1nP1/5P2/3r4/1R3K2 b - - 0 34,d2d4 b5a6 b7a6 b1b8 e8e7 e5c6,1183,clearance crushing endgame exposedking long,Rxd4 bxa6 bxa6 Rb8+ Ke7 Nc6+
0IYZi,8/7k/pp2q2p/3N1ppQ/3Rp3/P2nP2P/1P3PPK/2r5 b - - 7 31,d3f2 d5f6 e6f6 d4d7,1186,advantage clearance endgame sacrifice short,Nxf2 Nf6+ Qxf6 Rd7+
0gFSc,r4rk1/1q2bpp1/b2p3p/p1pnp3/P1P1N3/1P1Q3P/2B2PPN/R4RK1 b - - 1 21,d5b4 e4f6 g7f6 d3h7,1188,clearance kingsideattack mate matein2 middlegame sacrifice short,Nb4 Nf6+ gxf6 Qh7#
0BO6u,r6r/pppb1kp1/2p5/2b4p/3qP3/2N2P2/PPPPQ1P1/R1B1K2R w KQ - 0 12,h1h4 d4g1 e2f1 c5f2 e1e2 g1f1 e2f1 f2h4,1189,clearance crushing fork middlegame verylong,Rh4 Qg1+ Qf1 Bf2+ Ke2 Qxf1+ Kxf1 Bxh4
0WYOP,8/5pkp/3Q2p1/6P1/q3P3/1p4P1/2r2P2/3R2K1 b - - 2 36,a4e8 d6f6 g7g8 d1d8 c2c8 d8e8,1190,clearance crushing endgame long pin,Qe8 Qf6+ Kg8 Rd8 Rc8 Rxe8+
