PuzzleId,FEN,Moves,Rating,Themes,SAN
0P7Wi,r7/1p5p/p1kb4/8/2p5/2B5/PP4PP/3R2K1 b - - 3 25,a8f8 d1d6 c6d6 c3b4 d6d5 b4f8,1204,attraction crushing endgame exposedking long sacrifice skewer,Rf8 Rxd6+ Kxd6 Bb4+ Kd5 Bxf8
0H0pt,8/5kp1/6b1/1B1p2Pp/p4p1P/1P3P2/P2r4/K3R3 b - - 0 31,a4b3 b5e8 f7f8 e8g6,1205,crushing deflection endgame short skewer,axb3 Be8+ Kf8 Bxg6
0jMz0,8/8/2k4p/p1p3p1/2K3P1/PP3P2/3R2P1/4r3 w - - 6 44,d2d8 e1c1 c4d3 c1d1 d3e2 d1d8,1205,crushing endgame long rookendgame skewer,Rd8 Rc1+ Kd3 Rd1+ Ke2 Rxd8
0axm9,r1b2knr/1p2q1pp/8/1BbpR2Q/8/P6P/1PPK1PP1/RN6 b - - 0 16,g8f6 e5e7 f6h5 e7e8 f8f7 e8h8,1205,advantage long middlegame skewer,Nf6 Rxe7 Nxh5 Re8+ Kf7 Rxh8
0T1lL,8/1b5p/1k6/4p3/1P1p4/1K4P1/4BP2/8 w - - 7 46,b3c4 b7a6 c4d5 a6e2,1206,bishopendgame crushing endgame short skewer,Kc4 Ba6+ Kd5 Bxe2
08y3P,8/1p2kpp1/p5r1/2p1P2p/P1B2K2/2P5/1P1R2P1/8 w - - 0 27,g2g3 g6g4 f4e3 g4c4,1206,advantage endgame short skewer,g3 Rg4+ Ke3 Rxc4
074ux,5rk1/6p1/p2Np1Qp/8/5Pn1/P5Pq/1P3P1P/2R3K1 w - - 9 28,d6e4 h3h2 g1f1 h2h1 f1e2 h1c1,1207,crushing endgame long skewer,Ne4 Qxh2+ Kf1 Qh1+ Ke2 Qxc1
0lIyW,r5r1/1ppqk3/2np2n1/p1bPp2Q/8/P2P1N2/1PP2PPP/R4RK1 b - - 0 19,g6f4 h5h7 e7f6 h7d7,1208,advantage deflection middlegame short skewer,Nf4 Qh7+ Kf6 Qxd7
0WaiC,6r1/8/2p5/kp3KPR/3r4/pP5P/P7/6R1 w - - 0 43,g5g6 d4d5 f5f6 d5h5,1210,crushing endgame rookendgame short skewer,g6 Rd5+ Kf6 Rxh5
0JsK4,1r6/5r1k/R6R/5p2/1pp2P2/8/6PP/7K b - - 0 37,h7g7 a6g6 g7f8 h6h8 f8e7 h8b8,1210,crushing endgame exposedking long rookendgame skewer,Kg7 Rag6+ Kf8 Rh8+ Ke7 Rxb8
0nHwC,8/1k6/8/3PP2p/R4K2/p6r/8/8 w - - 0 43,e5e6 h3h4 f4f5 h4a4 e6e7 a4a8,1210,crushing defensivemove endgame long rookendgame skewer,e6 Rh4+ Kf5 Rxa4 e7 Ra8
0KySc,r1k1q2b/pp3p2/2pQpnp1/2P3B1/2P5/1B6/PP3P2/2KR4 b - - 4 25,f6e4 d6d8 e8d8 d1d8 c8c7 d8a8,1211,advantage fork long middlegame skewer,Ne4 Qd8+ Qxd8 Rxd8+ Kc7 Rxa8
0lOy3,4r1k1/5p2/p2p2b1/1p2p1q1/2r1P3/P1P2P2/1P3Q2/1K1R3R b - - 1 26,g8f8 h1h8 f8g7 h8e8,1214,advantage deflection middlegame short skewer,Kf8 Rh8+ Kg7 Rxe8
0ffeR,6r1/p4q1r/2k1p1p1/3pBnQp/2pP1P2/2P2KP1/P7/3B3R b - - 7 44,f7b7 d1a4 c6b6 h1b1 b6a6 b1b7,1214,crushing long middlegame skewer,Qb7 Ba4+ Kb6 Rb1+ Ka6 Rxb7
05m0g,6k1/3p2p1/p1BNpb1p/2r5/7P/4P3/5P2/4K1R1 w - - 0 32,c6d7 c5c1 e1e2 c1g1,1217,advantage endgame master short skewer,Bxd7 Rc1+ Ke2 Rxg1
