PuzzleId,FEN,Moves,Rating,Themes,SAN
01TmZ,r1b2rk1/1p2bppp/pqnp4/3Np3/2B1PP2/PN6/1PP2nPP/R1BQ1R1K w - - 5 13,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1287,doublecheck kingsideattack long mate matein3 opening sacrifice smotheredmate,Kg1 Nh3+ Kh1 Qg1+ Rxg1 Nf2#
0Cc9M,1n1k3r/6Qp/pq2p3/1p6/8/PB6/1P3nPP/R4R1K w - - 1 20,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1289,doublecheck long mate matein3 middlegame sacrifice smotheredmate,Kg1 Nh3+ Kh1 Qg1+ Rxg1 Nf2#
0HTsP,B2k4/p1pn1q1p/3p1n2/8/6b1/3P4/PPP2KPP/RNB1R3 w - - 1 17,b1c3 f6e4 f2g1 f7f2 g1h1 f2e1,1289,backrankmate doublecheck fork long mate matein3 middlegame,Nc3 Ne4+ Kg1 Qf2+ Kh1 Qxe1#
0d3CJ,r4b1r/pp1kpQpp/1q1p1n2/6N1/4PP2/2N5/PP3nPP/R1B2R1K w - - 7 15,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1292,doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate,Kg1 Nh3+ Kh1 Qg1+ Rxg1 Nf2#
0pHxs,r1b2r1k/1p2qp2/2n1Nn1P/3p4/8/1p1P2Q1/PPPK1PP1/R6R b - - 0 21,f8g8 g3g7 g8g7 h6g7 h8g8 h1h8,1294,advancedpawn doublecheck exposedking kingsideattack long mate matein3 middlegame sacrifice,Rg8 Qg7+ Rxg7 hxg7+ Kg8 Rh8#
0eUUp,r2b2k1/ppp3pp/3pR3/3P1r2/2P2B2/8/PP4PP/5RK1 b - - 1 20,f5f7 e6e8 f7f8 e8f8 g8f8 f4d6,1297,attraction crushing doublecheck endgame kingsideattack long,Rf7 Re8+ Rf8 Rxf8+ Kxf8 Bxd6+
0OpET,2k2r2/pp1b4/1qp5/4Q3/2P5/2BP1B2/P4nPP/4R2K w - - 1 34,h1g1 f2h3 g1h1 b6g1 e1g1 h3f2,1312,doublecheck long mate matein3 middlegame sacrifice smotheredmate,Kg1 Nh3+ Kh1 Qg1+ Rxg1 Nf2#
09dS7,8/2pk1p1p/4p1p1/3P4/2P2q2/3Q4/4B2r/3KB3 b - - 1 39,h2h1 d5e6 d7e6 d3d5 e6e7 d5h1,1314,advantage attraction doublecheck endgame fork long,Rh1 dxe6+ Kxe6 Qd5+ Ke7 Qxh1
0b5xt,4r1kr/p3Nppp/5nb1/2QP4/6P1/3P1P1q/PPP5/RN4K1 b - - 2 20,g8f8 e7g6 f8g8 c5f8 e8f8 g6e7,1315,doublecheck long mate matein3 middlegame sacrifice smotheredmate,Kf8 Nxg6+ Kg8 Qf8+ Rxf8 Ne7#
0Adjr,r1b1k1nr/ppp2ppp/8/3p4/8/q7/3NBPPP/1R1QR1K1 b kq - 1 15,a3d6 e2b5 e8f8 e1e8,1316,doublecheck mate matein2 middlegame short,Qd6 Bb5+ Kf8 Re8#
0fmp8,1k5r/p1p5/8/6q1/1PP5/P2P1Br1/5Q1p/1R3R1K w - - 2 32,f2d4 g3g1 f1g1 h2g1q,1316,advancedpawn doublecheck mate matein2 middlegame promotion short,Qd4 Rg1+ Rxg1 hxg1=Q#
04fMB,2r2rk1/3Q1ppp/pq2p3/1p2N3/1P3P2/P1P5/5nPP/RNB2R1K w - - 3 18,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1324,doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate,Kg1 Nh3+ Kh1 Qg1+ Rxg1 Nf2#
0Br4c,3Q4/6pk/4pp1p/pPq5/P1p5/6R1/5nPP/5R1K w - - 7 48,h1g1 f2h3 g1h1 c5g1 f1g1 h3f2,1326,doublecheck endgame long mate matein3 sacrifice smotheredmate,Kg1 Nh3+ Kh1 Qg1+ Rxg1 Nf2#
0DogY,5Bk1/q4ppp/4p3/3p4/N7/P2n1P2/6PP/2Q4K w - - 0 30,c1c8 d3f2 h1g1 f2h3 g1f1 a7f2,1327,doublecheck endgame long master mate matein3,Qc8 Nf2+ Kg1 Nh3+ Kf1 Qf2#
0D3eZ,r1b2bk1/5p1p/3p1nP1/1q2n3/2p1P3/6Q1/PPP1N1PP/R4R1K b - - 0 21,f6h5 g6f7 g8h8 g3g8,1327,advancedpawn doublecheck kingsideattack mate matein2 middlegame short,Nh5 gxf7+ Kh8 Qg8#
08Aqq,r4rk1/1p2bNpp/pq3R2/3Q4/8/P2P4/1PP3PP/R1B4K b - - 0 18,e7f6 f7h6 g8h8 d5g8 f8g8 h6f7,1330,doublecheck kingsideattack long mate matein3 middlegame sacrifice smotheredmate,Bxf6 Nh6+ Kh8 Qg8+ Rxg8 Nf7#
0Xi5I,3r1rk1/p4Nbp/1p4p1/4p3/8/1QP5/PP2q1PP/3R1R1K b - - 0 21,d8d1 f7h6 g8h8 b3g8 f8g8 h6f7,1340,doublecheck long mate matein3 middlegame sacrifice smotheredmate,Rxd1 Nh6+ Kh8 Qg8+ Rxg8 Nf7#
0QJ9U,r4rk1/R4pp1/1p5p/2p2q2/Q3nP1P/2b1B3/P5PR/1K3B2 w - - 1 23,a7a8 e4d2 b1c1 f5b1,1341,doublecheck fork mate matein2 middlegame short,Rxa8 Nd2+ Kc1 Qb1#
0aBFu,r1b1kr2/p2p1p1Q/1qp1p3/4P3/1PB5/2P5/P4nPP/RNB2RbK w q - 1 16,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1345,doublecheck kingsideattack long mate matein3 opening sacrifice smotheredmate,Kxg1 Nh3+ Kh1 Qg1+ Rxg1 Nf2#
02kXd,r2q1r1k/p1p3pp/5p2/1bbN1P1Q/5R2/1B4B1/PPP3PP/7K b - - 2 21,b5e8 h5h7 h8h7 f4h4 e8h5 h4h5 h7g8 d5e7,1349,attraction doublecheck kingsideattack mate matein4 middlegame sacrifice verylong,Be8 Qxh7+ Kxh7 Rh4+ Bh5 Rxh5+ Kg8 Ne7#
0gx3F,Q7/pp2kp2/1qpp2pp/8/4PP2/1P4P1/P4nBP/R4R1K w - - 1 21,h1g1 f2h3 g1h1 b6g1 f1g1 h3f2,1350,doublecheck endgame kingsideattack long mate matein3 sacrifice smotheredmate,Kg1 Nh3+ Kh1 Qg1+ Rxg1 Nf2#
0aIQI,1k4r1/1p4q1/p2p3r/2p1p1b1/2N1P2p/P1PQ1PNP/1P5P/3R1RK1 w - - 0 32,g3f5 g5e3 g1h1 g7g2,1351,doublecheck kingsideattack mate matein2 middlegame short,Nf5 Be3+ Kh1 Qg2#
0BOiN,r4k1r/ppp3pp/8/2b1q3/2BnP3/3P4/PP4PP/R1BQK2R w KQ - 1 16,e1g1 d4f3 g1h1 e5h2,1366,doublecheck kingsideattack mate matein2 middlegame short,O-O+ Nf3+ Kh1 Qxh2#
0F5TR,r4rk1/ppp2ppp/1b1p4/8/2BnPn1q/2N2PPb/PB1N3P/2RQ1R1K w - - 1 20,g3h4 h3g2 h1g1 d4e2,1370,doublecheck fork mate matein2 middlegame short,gxh4 Bg2+ Kg1 Nde2#
